model,sequence_id,program_bits,complexity_level,h_model_bits_per_sym,h_ctw_D4,h_ctw_D8,h_ctw_D12,h_ctw_best,sg_D4,sg_D8,sg_D12,sg_primary,sg_min
Qwen/Qwen2.5-1.5B,L3_0042,50,3,1.292415,0.7740233455356941,0.7637123983065659,0.7637145372327384,0.7740233455356941,0.518391654464306,0.5287026016934342,0.5287004627672617,0.5287026016934342,0.518391654464306
Qwen/Qwen2.5-1.5B,L3_0043,50,3,1.316123,0.4336056780688483,0.43361202259252735,0.4336124457585726,0.4336124457585726,0.8825173219311516,0.8825109774074726,0.8825105542414273,0.8825109774074726,0.8825105542414273
Qwen/Qwen2.5-1.5B,L3_0044,50,3,0.957791,0.5922603204001213,0.5707781240223389,0.5707791356060219,0.5922603204001213,0.3655306795998786,0.3870128759776611,0.38701186439397806,0.3870128759776611,0.3655306795998786
Qwen/Qwen2.5-1.5B,L3_0045,50,3,0.977661,0.6918344705583442,0.69185701476678,0.6918585688861117,0.6918585688861117,0.28582652944165576,0.28580398523322004,0.28580243111388826,0.28580398523322004,0.28580243111388826
Qwen/Qwen2.5-1.5B,L3_0046,50,3,1.17426,0.6448035643212972,0.644822461165197,0.6448235312039016,0.6448235312039016,0.5294564356787029,0.529437538834803,0.5294364687960985,0.529437538834803,0.5294364687960985
Qwen/Qwen2.5-1.5B,L3_0047,50,3,0.915285,0.5925898350658809,0.5926016908395764,0.5926024804294083,0.5926024804294083,0.3226951649341191,0.32268330916042365,0.3226825195705917,0.32268330916042365,0.3226825195705917
Qwen/Qwen2.5-1.5B,L3_0048,50,3,0.946159,0.27542317651799086,0.2757489219031634,0.27576506101404463,0.27576506101404463,0.6707358234820091,0.6704100780968365,0.6703939389859553,0.6704100780968365,0.6703939389859553
Qwen/Qwen2.5-1.5B,L3_0049,50,3,1.426152,0.5846899337508463,0.5847028551289197,0.5847045481837584,0.5847045481837584,0.8414620662491538,0.8414491448710804,0.8414474518162417,0.8414491448710804,0.8414474518162417
Qwen/Qwen2.5-1.5B,L3_0050,50,3,1.086995,0.6505033618138012,0.6444992866076226,0.644501003738409,0.6505033618138012,0.43649163818619874,0.44249571339237737,0.4424939962615909,0.44249571339237737,0.43649163818619874
Qwen/Qwen2.5-1.5B,L3_0051,50,3,0.951331,0.02674160365444617,0.026744156930739615,0.02674432761600261,0.02674432761600261,0.9245893963455538,0.9245868430692604,0.9245866723839974,0.9245868430692604,0.9245866723839974
Qwen/Qwen2.5-1.5B,L3_0052,50,3,1.190776,0.8446537465020637,0.8427806632244197,0.8427883834665789,0.8446537465020637,0.34612225349793635,0.34799533677558037,0.34798761653342114,0.34799533677558037,0.34612225349793635
Qwen/Qwen2.5-1.5B,L3_0053,50,3,1.007989,0.7643504024301477,0.7643737982975438,0.7643753185783453,0.7643753185783453,0.2436385975698523,0.2436152017024562,0.24361368142165474,0.2436152017024562,0.24361368142165474
Qwen/Qwen2.5-1.5B,L3_0054,50,3,1.029103,0.5656319598515702,0.5656427337771543,0.5656434989734377,0.5656434989734377,0.4634710401484299,0.46346026622284575,0.4634595010265624,0.46346026622284575,0.4634595010265624
Qwen/Qwen2.5-1.5B,L3_0055,50,3,1.062614,0.7316628725953549,0.7316271230910885,0.7316284113309649,0.7316628725953549,0.33095112740464505,0.3309868769089115,0.33098558866903505,0.3309868769089115,0.33095112740464505
Qwen/Qwen2.5-1.5B,L3_0056,50,3,1.349676,0.43193801842200474,0.43194438697830956,0.4319448117472449,0.4319448117472449,0.9177379815779954,0.9177316130216906,0.9177311882527552,0.9177316130216906,0.9177311882527552
Qwen/Qwen2.5-1.5B,L3_0057,50,3,0.985976,0.7829734005398282,0.7830034738151155,0.7830055100029998,0.7830055100029998,0.20300259946017174,0.20297252618488448,0.20297048999700018,0.20297252618488448,0.20297048999700018
Qwen/Qwen2.5-1.5B,L3_0058,50,3,0.969685,0.8361886142010506,0.8204840334960886,0.8204863715026122,0.8361886142010506,0.1334963857989494,0.14920096650391146,0.14919862849738785,0.14920096650391146,0.1334963857989494
Qwen/Qwen2.5-1.5B,L3_0059,50,3,0.995042,0.04582162392910814,0.04546212261225735,0.045462318680764356,0.04582162392910814,0.9492203760708918,0.9495798773877426,0.9495796813192356,0.9495798773877426,0.9492203760708918
Qwen/Qwen2.5-1.5B,L3_0060,50,3,1.046527,0.7627668935356665,0.7627888911528576,0.762790344305005,0.762790344305005,0.2837601064643335,0.28373810884714235,0.28373665569499495,0.28373810884714235,0.28373665569499495
Qwen/Qwen2.5-1.5B,L3_0061,50,3,0.992334,0.028024959809636218,0.02802751556807378,0.028027686419727055,0.028027686419727055,0.9643090401903638,0.9643064844319262,0.964306313580273,0.9643064844319262,0.964306313580273
Qwen/Qwen2.5-1.5B,L3_0062,50,3,1.506999,0.7511498174908543,0.7439025653025175,0.7434339874206211,0.7511498174908543,0.7558491825091457,0.7630964346974825,0.7635650125793789,0.7630964346974825,0.7558491825091457
Qwen/Qwen2.5-1.5B,L3_0063,50,3,1.434373,0.6007088023349622,0.6002848303665512,0.6002857884399444,0.6007088023349622,0.8336641976650377,0.8340881696334487,0.8340872115600555,0.8340881696334487,0.8336641976650377
Qwen/Qwen2.5-1.5B,L3_0064,50,3,1.178853,0.7669781085258172,0.7670018540892981,0.76700322313199,0.76700322313199,0.41187489147418277,0.4118511459107018,0.41184977686800994,0.4118511459107018,0.41184977686800994
Qwen/Qwen2.5-1.5B,L3_0065,50,3,1.282065,0.5344733396265178,0.5215638314940605,0.5215650500676103,0.5344733396265178,0.7475916603734822,0.7605011685059395,0.7604999499323897,0.7605011685059395,0.7475916603734822
Qwen/Qwen2.5-1.5B,L3_0066,50,3,1.224771,0.7587466197683002,0.7587739893710018,0.75877563182598,0.75877563182598,0.4660243802316999,0.46599701062899823,0.4659953681740201,0.46599701062899823,0.4659953681740201
Qwen/Qwen2.5-1.5B,L3_0067,50,3,1.27658,0.7930209745646012,0.7745123819582127,0.7744598736401815,0.7930209745646012,0.48355902543539886,0.5020676180417873,0.5021201263598185,0.5020676180417873,0.48355902543539886
Qwen/Qwen2.5-1.5B,L3_0068,50,3,1.362899,0.5747156218559124,0.5747256523101089,0.574726397875644,0.574726397875644,0.7881833781440877,0.7881733476898912,0.7881726021243561,0.7881733476898912,0.7881726021243561
Qwen/Qwen2.5-1.5B,L3_0069,50,3,0.975703,0.024108853606803107,0.02411136027449907,0.024111527736784093,0.024111527736784093,0.9515941463931968,0.9515916397255009,0.9515914722632159,0.9515916397255009,0.9515914722632159
Qwen/Qwen2.5-1.5B,L3_0070,50,3,1.01605,0.8530774807734798,0.84305840498139,0.8430612209855916,0.8530774807734798,0.16297251922652012,0.17299159501860994,0.17298877901440834,0.17299159501860994,0.16297251922652012
Qwen/Qwen2.5-1.5B,L3_0071,50,3,1.010528,0.738451499098898,0.7389577134626184,0.7384491201404403,0.7389577134626184,0.27207650090110214,0.2715702865373817,0.2720788798595598,0.2715702865373817,0.2715702865373817
Qwen/Qwen2.5-1.5B,L3_0072,50,3,0.559447,0.03302627183784999,0.03302883727212604,0.03302900877235762,0.03302900877235762,0.52642072816215,0.526418162727874,0.5264179912276424,0.526418162727874,0.5264179912276424
Qwen/Qwen2.5-1.5B,L3_0073,50,3,1.458706,0.6870242409643407,0.674310433387877,0.6743131925534351,0.6870242409643407,0.7716817590356594,0.7843955666121231,0.7843928074465649,0.7843955666121231,0.7716817590356594
Qwen/Qwen2.5-1.5B,L3_0074,50,3,1.182428,0.10647769393883012,0.10648160988817047,0.10648187602177148,0.10648187602177148,1.07595030606117,1.0759463901118296,1.0759461239782286,1.0759463901118296,1.0759461239782286
Qwen/Qwen2.5-1.5B,L4_0000,60,4,0.955798,0.7586511838488648,0.7459631501182621,0.7459651293959184,0.7586511838488648,0.19714681615113527,0.20983484988173795,0.20983287060408162,0.20983484988173795,0.19714681615113527
Qwen/Qwen2.5-1.5B,L4_0001,60,4,1.012468,0.05240865661525192,0.052411590836169614,0.05241178795151533,0.05241178795151533,0.960059343384748,0.9600564091638303,0.9600562120484846,0.9600564091638303,0.9600562120484846
Qwen/Qwen2.5-1.5B,L4_0002,60,4,1.027616,0.0227797168953246,0.02278218061344422,0.02278234510369005,0.02278234510369005,1.0048362831046755,1.0048338193865558,1.00483365489631,1.0048338193865558,1.00483365489631
Qwen/Qwen2.5-1.5B,L4_0003,60,4,1.026854,0.03189997074820839,0.03190257688353642,0.03190275121722177,0.03190275121722177,0.9949540292517915,0.9949514231164636,0.9949512487827782,0.9949514231164636,0.9949512487827782
Qwen/Qwen2.5-1.5B,L4_0004,60,4,1.185586,0.7054504316639065,0.7045642542592548,0.7045659272595068,0.7054504316639065,0.4801355683360935,0.4810217457407452,0.4810200727404932,0.4810217457407452,0.4801355683360935
Qwen/Qwen2.5-1.5B,L4_0005,60,4,1.143517,0.7655926005179502,0.7529130905365166,0.752914708390039,0.7655926005179502,0.3779243994820497,0.39060390946348333,0.39060229160996085,0.39060390946348333,0.3779243994820497
Qwen/Qwen2.5-1.5B,L4_0006,60,4,0.941465,0.5748138642585034,0.5743496832532752,0.5743503975505938,0.5748138642585034,0.36665113574149655,0.3671153167467248,0.3671146024494062,0.3671153167467248,0.36665113574149655
Qwen/Qwen2.5-1.5B,L4_0007,60,4,0.982055,0.8063801701860241,0.8058759714122804,0.8058778572511496,0.8063801701860241,0.17567482981397586,0.1761790285877196,0.17617714274885043,0.1761790285877196,0.17567482981397586
Qwen/Qwen2.5-1.5B,L4_0008,60,4,0.88475,0.6912961759548333,0.6788665694611609,0.6788681933347358,0.6912961759548333,0.19345382404516676,0.20588343053883917,0.20588180666526423,0.20588343053883917,0.19345382404516676
Qwen/Qwen2.5-1.5B,L4_0009,60,4,1.103152,0.6982793348607337,0.6982949466524133,0.6982959885087717,0.6982959885087717,0.40487266513926623,0.4048570533475866,0.4048560114912282,0.4048570533475866,0.4048560114912282
Qwen/Qwen2.5-1.5B,L4_0010,60,4,0.527042,0.048840316529699744,0.048843093774315005,0.04884327993853693,0.04884327993853693,0.4782016834703003,0.478198906225685,0.4781987200614631,0.478198906225685,0.4781987200614631
Qwen/Qwen2.5-1.5B,L4_0011,60,4,1.51647,0.5985142284962572,0.5934838055173518,0.5931909595692921,0.5985142284962572,0.9179557715037427,0.9229861944826482,0.9232790404307079,0.9229861944826482,0.9179557715037427
Qwen/Qwen2.5-1.5B,L4_0012,60,4,1.118532,0.4352487480828973,0.43525523771293756,0.43525567089648726,0.43525567089648726,0.6832832519171028,0.6832767622870626,0.6832763291035129,0.6832767622870626,0.6832763291035129
Qwen/Qwen2.5-1.5B,L4_0013,60,4,1.022486,0.03735423664485051,0.03700263812276547,0.03700282595512507,0.03735423664485051,0.9851317633551495,0.9854833618772345,0.985483174044875,0.9854833618772345,0.9851317633551495
Qwen/Qwen2.5-1.5B,L4_0014,60,4,1.326013,0.6963862146856867,0.6958907472128983,0.6958917875577267,0.6963862146856867,0.6296267853143134,0.6301222527871018,0.6301212124422734,0.6301222527871018,0.6296267853143134
Qwen/Qwen2.5-1.5B,L4_0015,60,4,1.00867,0.8577572857956802,0.8574490457000956,0.8574530256377456,0.8577572857956802,0.15091271420431973,0.15122095429990434,0.15121697436225434,0.15122095429990434,0.15091271420431973
Qwen/Qwen2.5-1.5B,L4_0016,60,4,1.295158,0.9271474262626128,0.9126444371973418,0.9126563053299662,0.9271474262626128,0.3680105737373872,0.38251356280265825,0.3825016946700338,0.38251356280265825,0.3680105737373872
Qwen/Qwen2.5-1.5B,L4_0017,60,4,0.963667,0.725317809919166,0.7253374988103464,0.725338710409043,0.725338710409043,0.2383491900808341,0.23832950118965368,0.2383282895909571,0.23832950118965368,0.2383282895909571
Qwen/Qwen2.5-1.5B,L4_0018,60,4,1.104396,0.7637105181282448,0.751355480422186,0.7513570179080276,0.7637105181282448,0.3406854818717552,0.3530405195778139,0.3530389820919724,0.3530405195778139,0.3406854818717552
Qwen/Qwen2.5-1.5B,L4_0019,60,4,1.139646,0.4419672948790378,0.44197401240473033,0.441974461362193,0.441974461362193,0.6976787051209621,0.6976719875952696,0.697671538637807,0.6976719875952696,0.697671538637807
Qwen/Qwen2.5-1.5B,L4_0020,60,4,1.208497,0.6742577310775624,0.6683914703622507,0.668396039081274,0.6742577310775624,0.5342392689224376,0.5401055296377493,0.540100960918726,0.5401055296377493,0.5342392689224376
Qwen/Qwen2.5-1.5B,L4_0021,60,4,1.289502,0.7001946462584047,0.6969054691221932,0.6968286640555951,0.7001946462584047,0.5893073537415953,0.5925965308778067,0.5926733359444049,0.5925965308778067,0.5893073537415953
Qwen/Qwen2.5-1.5B,L4_0022,60,4,1.421267,0.5637436850154895,0.5637534024336218,0.5637541097558959,0.5637541097558959,0.8575233149845105,0.8575135975663782,0.8575128902441042,0.8575135975663782,0.8575128902441042
Qwen/Qwen2.5-1.5B,L4_0023,60,4,1.455242,0.6127115246038044,0.611794363368692,0.6117957767065555,0.6127115246038044,0.8425304753961955,0.843447636631308,0.8434462232934444,0.843447636631308,0.8425304753961955
Qwen/Qwen2.5-1.5B,L4_0024,60,4,1.253289,0.6922344920322396,0.692249119430055,0.692250093465733,0.692250093465733,0.5610545079677605,0.5610398805699451,0.5610389065342671,0.5610398805699451,0.5610389065342671
Qwen/Qwen2.5-1.5B,L4_0025,60,4,1.050877,0.8768336777377311,0.8681736122434842,0.8681771029330109,0.8768336777377311,0.17404332226226893,0.18270338775651584,0.1826998970669892,0.18270338775651584,0.17404332226226893
Qwen/Qwen2.5-1.5B,L4_0026,60,4,1.100904,0.6445910586389432,0.6446098426301365,0.6446109134989658,0.6446109134989658,0.45631294136105693,0.45629415736986356,0.4562930865010343,0.45629415736986356,0.4562930865010343
Qwen/Qwen2.5-1.5B,L4_0027,60,4,0.568829,0.025399765533480178,0.025402274651858892,0.02540244227831566,0.02540244227831566,0.5434292344665198,0.5434267253481412,0.5434265577216844,0.5434267253481412,0.5434265577216844
Qwen/Qwen2.5-1.5B,L4_0028,60,4,1.191195,0.6200420243415461,0.6113528339937497,0.6113549451394146,0.6200420243415461,0.5711529756584539,0.5798421660062503,0.5798400548605854,0.5798421660062503,0.5711529756584539
Qwen/Qwen2.5-1.5B,L4_0029,60,4,1.412265,0.6978544229506486,0.6961947888180302,0.6959833223850177,0.6978544229506486,0.7144105770493515,0.7160702111819699,0.7162816776149824,0.7160702111819699,0.7144105770493515
Qwen/Qwen2.5-1.5B,L4_0030,60,4,1.118739,0.5661037873655765,0.5661130509143891,0.5661137351306741,0.5661137351306741,0.5526352126344234,0.5526259490856108,0.5526252648693258,0.5526259490856108,0.5526252648693258
Qwen/Qwen2.5-1.5B,L4_0031,60,4,1.435784,0.5659770849249743,0.5659887406764992,0.5659894121321165,0.5659894121321165,0.8698069150750256,0.8697952593235008,0.8697945878678834,0.8697952593235008,0.8697945878678834
Qwen/Qwen2.5-1.5B,L4_0032,60,4,1.10546,0.599536197297834,0.5982665643775423,0.5982675427532996,0.599536197297834,0.5059238027021661,0.5071934356224578,0.5071924572467005,0.5071934356224578,0.5059238027021661
Qwen/Qwen2.5-1.5B,L4_0033,60,4,1.030838,0.9292330901600443,0.9241087906836166,0.924164721985922,0.9292330901600443,0.10160490983995563,0.1067292093163833,0.10667327801407789,0.1067292093163833,0.10160490983995563
Qwen/Qwen2.5-1.5B,L4_0034,60,4,0.587376,0.02789319505567541,0.0278957089006367,0.027895876843700027,0.027895876843700027,0.5594828049443246,0.5594802910993633,0.5594801231563,0.5594802910993633,0.5594801231563
Qwen/Qwen2.5-1.5B,L4_0035,60,4,1.299268,0.5884916338684969,0.5885093248007567,0.5885103580239128,0.5885103580239128,0.7107763661315032,0.7107586751992434,0.7107576419760873,0.7107586751992434,0.7107576419760873
Qwen/Qwen2.5-1.5B,L4_0036,60,4,1.382978,0.5767012161366202,0.5767117340114183,0.5767125194403422,0.5767125194403422,0.8062767838633799,0.8062662659885818,0.8062654805596579,0.8062662659885818,0.8062654805596579
Qwen/Qwen2.5-1.5B,L4_0037,60,4,1.164146,0.5898545279406943,0.5898753999133088,0.5898765581263454,0.5898765581263454,0.5742914720593056,0.5742706000866911,0.5742694418736545,0.5742706000866911,0.5742694418736545
Qwen/Qwen2.5-1.5B,L4_0038,60,4,1.071194,0.7852708468867062,0.7852993712759868,0.7853021642530728,0.7853021642530728,0.28592315311329375,0.28589462872401317,0.2858918357469272,0.28589462872401317,0.2858918357469272
Qwen/Qwen2.5-1.5B,L4_0039,60,4,1.018292,0.8354598274898255,0.8254918167778829,0.8255050683153046,0.8354598274898255,0.18283217251017447,0.19280018322211712,0.1927869316846954,0.19280018322211712,0.18283217251017447
Qwen/Qwen2.5-1.5B,L4_0040,60,4,1.17069,0.8458249099529728,0.8458578687551506,0.8458598458766795,0.8458598458766795,0.32486509004702724,0.32483213124484944,0.3248301541233205,0.32483213124484944,0.3248301541233205
Qwen/Qwen2.5-1.5B,L4_0041,60,4,1.151535,0.770121857009813,0.7576331632452089,0.7576351023628319,0.770121857009813,0.381413142990187,0.39390183675479107,0.39389989763716804,0.39390183675479107,0.381413142990187
Qwen/Qwen2.5-1.5B,L4_0042,60,4,0.983375,0.02674160365444617,0.026744156930739615,0.02674432761600261,0.02674432761600261,0.9566333963455538,0.9566308430692604,0.9566306723839973,0.9566308430692604,0.9566306723839973
Qwen/Qwen2.5-1.5B,L4_0043,60,4,1.02122,0.8082630239382511,0.8082868873273746,0.8082886392711722,0.8082886392711722,0.2129569760617489,0.21293311267262538,0.2129313607288278,0.21293311267262538,0.2129313607288278
Qwen/Qwen2.5-1.5B,L4_0044,60,4,0.976716,0.5904768267802573,0.585079735426626,0.5847839345268079,0.5904768267802573,0.38623917321974277,0.3916362645733741,0.39193206547319215,0.3916362645733741,0.38623917321974277
Qwen/Qwen2.5-1.5B,L4_0045,60,4,1.222056,0.5852455526184741,0.5852607665718094,0.5852616220373738,0.5852616220373738,0.6368104473815259,0.6367952334281907,0.6367943779626263,0.6367952334281907,0.6367943779626263
Qwen/Qwen2.5-1.5B,L4_0046,60,4,1.011179,0.03707877186130268,0.03708143242856003,0.03708161052322435,0.03708161052322435,0.9741002281386973,0.9740975675714401,0.9740973894767757,0.9740975675714401,0.9740973894767757
Qwen/Qwen2.5-1.5B,L4_0047,60,4,1.085423,0.4294522956933991,0.42945863605318707,0.4294590589387156,0.4294590589387156,0.655970704306601,0.6559643639468129,0.6559639410612844,0.6559643639468129,0.6559639410612844
Qwen/Qwen2.5-1.5B,L4_0048,60,4,1.000211,0.7558995363879208,0.7561202564484327,0.756139422891283,0.756139422891283,0.24431146361207912,0.24409074355156724,0.24407157710871696,0.24409074355156724,0.24407157710871696
Qwen/Qwen2.5-1.5B,L4_0049,60,4,1.013891,0.5783086318626245,0.578341812816627,0.5783237797076131,0.578341812816627,0.4355823681373756,0.4355491871833731,0.43556722029238704,0.4355491871833731,0.4355491871833731
Qwen/Qwen2.5-1.5B,L4_0050,60,4,0.924618,0.024299748061522387,0.023959583914273358,0.023959760240928066,0.024299748061522387,0.9003182519384777,0.9006584160857267,0.900658239759072,0.9006584160857267,0.9003182519384777
Qwen/Qwen2.5-1.5B,L4_0051,60,4,1.124255,0.8063006031724363,0.8063290401154832,0.8063309385146998,0.8063309385146998,0.31795439682756366,0.3179259598845168,0.31792406148530017,0.3179259598845168,0.31792406148530017
Qwen/Qwen2.5-1.5B,L4_0052,60,4,1.306723,0.645094510377791,0.6451108184292597,0.6451119461557211,0.6451119461557211,0.6616284896222091,0.6616121815707404,0.661611053844279,0.6616121815707404,0.661611053844279
Qwen/Qwen2.5-1.5B,L4_0053,60,4,1.127029,0.8024381574015532,0.8024650971932533,0.80246688289082,0.80246688289082,0.32459084259844684,0.32456390280674674,0.32456211710918004,0.32456390280674674,0.32456211710918004
Qwen/Qwen2.5-1.5B,L4_0054,60,4,0.406786,0.05273972894529317,0.05274256288792633,0.052742752988729186,0.052742752988729186,0.3540462710547068,0.35404343711207364,0.35404324701127077,0.35404343711207364,0.35404324701127077
Qwen/Qwen2.5-1.5B,L4_0055,60,4,1.246431,0.600172803435535,0.6001903607734737,0.6001915305607316,0.6001915305607316,0.646258196564465,0.6462406392265264,0.6462394694392685,0.6462406392265264,0.6462394694392685
Qwen/Qwen2.5-1.5B,L4_0056,60,4,1.192644,0.5960178676722234,0.5960352068023179,0.5960363613466019,0.5960363613466019,0.5966261323277766,0.5966087931976821,0.5966076386533982,0.5966087931976821,0.5966076386533982
Qwen/Qwen2.5-1.5B,L4_0057,60,4,1.239978,0.7445893515658655,0.7361954906103508,0.7361978757448508,0.7445893515658655,0.49538864843413455,0.5037825093896492,0.5037801242551492,0.5037825093896492,0.49538864843413455
Qwen/Qwen2.5-1.5B,L4_0058,60,4,1.183735,0.6835332532224733,0.6731408986113786,0.6730595259016863,0.6835332532224733,0.5002017467775267,0.5105941013886214,0.5106754740983137,0.5105941013886214,0.5002017467775267
Qwen/Qwen2.5-1.5B,L4_0059,60,4,1.144919,0.8152898763461477,0.8055541675727425,0.8055563421925218,0.8152898763461477,0.32962912365385233,0.33936483242725757,0.3393626578074782,0.33936483242725757,0.32962912365385233
Qwen/Qwen2.5-1.5B,L4_0060,60,4,1.00192,0.7680288023481355,0.7678174754041983,0.7678191131980039,0.7680288023481355,0.2338911976518644,0.2341025245958016,0.23410088680199603,0.2341025245958016,0.2338911976518644
Qwen/Qwen2.5-1.5B,L4_0061,60,4,0.475719,0.030542743411220572,0.030545304039040957,0.030545475217098134,0.030545475217098134,0.4451762565887794,0.44517369596095907,0.44517352478290184,0.44517369596095907,0.44517352478290184
Qwen/Qwen2.5-1.5B,L4_0062,60,4,0.960695,0.5908971279672591,0.5909088823300953,0.5909096649104079,0.5909096649104079,0.36979787203274084,0.36978611766990466,0.3697853350895921,0.36978611766990466,0.3697853350895921
Qwen/Qwen2.5-1.5B,L4_0063,60,4,0.98631,0.028772662120914772,0.028775305987669433,0.02877548296124397,0.02877548296124397,0.9575373378790852,0.9575346940123306,0.957534517038756,0.9575346940123306,0.957534517038756
Qwen/Qwen2.5-1.5B,L4_0064,60,4,1.03312,0.688264733264032,0.688285381010617,0.6882868231577008,0.6882868231577008,0.344855266735968,0.34483461898938306,0.3448331768422992,0.34483461898938306,0.3448331768422992
Qwen/Qwen2.5-1.5B,L4_0065,60,4,0.50875,0.025399765533480178,0.025402274651858892,0.02540244227831566,0.02540244227831566,0.48335023446651987,0.48334772534814113,0.48334755772168436,0.48334772534814113,0.48334755772168436
Qwen/Qwen2.5-1.5B,L4_0066,60,4,1.154898,0.043605036660902846,0.04360775604115816,0.043607938198482854,0.043607938198482854,1.111292963339097,1.111290243958842,1.1112900618015171,1.111290243958842,1.1112900618015171
Qwen/Qwen2.5-1.5B,L4_0067,60,4,0.987908,0.02674160365444617,0.026744156930739615,0.02674432761600261,0.02674432761600261,0.9611663963455538,0.9611638430692604,0.9611636723839974,0.9611638430692604,0.9611636723839974
Qwen/Qwen2.5-1.5B,L4_0068,60,4,1.182356,0.5466280541373688,0.5298515477156979,0.529852783531156,0.5466280541373688,0.6357279458626311,0.6525044522843021,0.652503216468844,0.6525044522843021,0.6357279458626311
Qwen/Qwen2.5-1.5B,L4_0069,60,4,0.526678,0.019667589208854527,0.019670087476109318,0.01967025437567524,0.01967025437567524,0.5070104107911455,0.5070079125238907,0.5070077456243247,0.5070079125238907,0.5070077456243247
Qwen/Qwen2.5-1.5B,L4_0070,60,4,1.197367,0.5916105178398605,0.5915990394887595,0.5915995951412936,0.5916105178398605,0.6057564821601396,0.6057679605112406,0.6057674048587065,0.6057679605112406,0.6057564821601396
Qwen/Qwen2.5-1.5B,L4_0071,60,4,1.254943,0.8743325479901576,0.8743737231050795,0.8743765009320046,0.8743765009320046,0.38061045200984234,0.38056927689492037,0.38056649906799533,0.38056927689492037,0.38056649906799533
Qwen/Qwen2.5-1.5B,L4_0072,60,4,1.123382,0.6942682047535931,0.6937706121094511,0.6937716105428285,0.6942682047535931,0.429113795246407,0.429611387890549,0.42961038945717156,0.429611387890549,0.429113795246407
Qwen/Qwen2.5-1.5B,L4_0073,60,4,1.117721,0.5790007105904761,0.5790128193417968,0.5790135010731184,0.5790135010731184,0.5387202894095239,0.5387081806582031,0.5387074989268815,0.5387081806582031,0.5387074989268815
Qwen/Qwen2.5-1.5B,L4_0074,60,4,0.494466,0.02160348085286405,0.021605982783395223,0.02160614992836287,0.02160614992836287,0.47286251914713595,0.4728600172166048,0.47285985007163717,0.4728600172166048,0.47285985007163717
